roomIndex_1,roomIndex_2,coordiates_1,coordiates_2,recordPow,recordSnr,recordAoaAz,recordAzErr,recordBfGain
29,40,5.9,-4.3,-74.9071430445855,43.4303599193207,-54.4,19.9578,21.3269081107995
29,41,6.05,-4.3,-74.9738034758245,45.6467645955276,-88.6,12.6362,21.1147440306508
29,42,6.2,-4.3,-74.9441523148914,44.7401565217362,-59,18.5926,20.7996936169534
29,43,6.35,-4.3,-74.0164378948813,55.4920016958395,-72.2,7.042,20.5105063590841
29,44,6.5,-4.3,-73.7033030444951,55.3146586878385,-81,0.0902999999999992,20.3968101371583
29,45,6.65,-4.3,-74.0715927158714,55.2758891262653,-82.6,0.00689999999998747,20.1774081801457
29,46,6.8,-4.3,-73.8831911225087,51.7819214541595,-84.2,0.0893999999999977,19.8855557069703
29,47,6.95,-4.3,-72.9746185150166,49.3916154548523,-86,0.00419999999999732,19.7040255782504
29,48,7.1,-4.3,-73.1719921734261,48.4559422030398,-94,6.2906,19.4223853372891
29,49,7.25,-4.3,-73.2061561384696,44.4335388662775,-87.2,2.22709999999999,19.0655679642068
29,50,7.4,-4.3,-73.0988172108921,42.4578515576226,-86.2,4.94579999999999,18.6038576614723
29,51,7.55,-4.3,-72.8775710488072,52.0834884929216,-102,9.13760000000001,18.3898938849526
29,52,7.7,-4.3,-73.5499537666222,52.4322145759496,-92.8,1.7739,18.1490593354803
29,53,7.85,-4.3,-73.5489345580705,52.3272646426123,-91.6,4.6773,17.8086997565076
29,54,8,-4.3,-72.8779669006687,52.4382967785091,-91.2,6.7696,17.3983576989709
29,55,8.15,-4.3,-73.6803240672527,51.8190210566987,-99.6,0.0480000000000018,16.9354766635471
29,56,8.3,-4.3,-73.0343974370869,53.9971434183946,-109,7.69,16.3920514520101
29,57,8.45,-4.3,-73.7678793180517,52.4647664097037,-103,0.0470000000000113,15.7984994411737
29,58,8.6,-4.3,-74.3318066964802,39.81891778808,-115,10.426,15.2328660408115
29,59,8.75,-4.3,-74.0498557648657,40.499494698586,-115,8.82799999999999,14.9765426875651
29,60,8.9,-4.3,-73.8701857140175,44.6216329831859,-105.4,2.345,14.6687732201832
29,61,9.05,-4.3,-73.8268489218374,45.2791689880756,-106.8,2.49000000000001,14.3263813481265
29,62,9.2,-4.3,-74.1041838404375,48.7321437251989,-119.8,8.99299999999999,13.9375825884141
29,63,9.35,-4.3,-73.4453702029745,46.8479317323634,-102.8,9.494,13.5106447062052
29,64,9.5,-4.3,-74.4312568360113,49.8666473442402,-124,10.251,13.0660543494722
29,65,9.65,-4.3,-74.2433501737068,49.5482384385632,-115.2,0.0260000000000105,12.6047368579139
29,66,9.8,-4.3,-74.2706869473953,48.7508845439278,-114.4,2.16499999999999,12.1093617801834
29,67,9.95,-4.3,-74.2807116398122,48.4910723917266,-118,0.0760000000000076,11.6089256820921
29,68,10.1,-4.3,-74.9205450700208,48.7729576308056,-119.2,0.0489999999999924,11.1064997701127
29,69,10.25,-4.3,-75.0406501701103,47.5245887095854,-126.6,6.059,10.8070545303145
29,70,10.4,-4.3,-75.0059482928068,47.6495029000711,-121.8,0.00100000000000477,11.2867272842131
29,71,10.55,-4.3,-75.1018396478738,48.301589890044,-127.6,4.57599999999999,11.7419229984295
29,72,10.7,-4.3,-75.3787844964067,47.4834829844287,-124.2,0.0160000000000053,12.17234072379
29,73,10.85,-4.3,-76.3497385151985,47.0000955175463,-127.4,2.02500000000001,12.5704751131622
29,74,11,-4.3,-76.5683909066253,45.9688359030661,-126.6,0.0989999999999895,12.9287964915093
29,75,11.15,-4.3,-76.3842231500768,45.6751577249803,-121.6,5.99600000000001,13.2632871275717
29,76,11.3,-4.3,-76.8897808066483,27.9673000592461,-138.2,9.53999999999999,13.5781359949043
29,77,11.45,-4.3,-77.0908203466396,32.8904947719319,-129.6,0.0929999999999893,13.9788755147632
29,78,11.6,-4.3,-76.811628460886,36.6595606951515,-130.6,0.0960000000000036,14.3404756670041
29,79,11.75,-4.3,-76.0331820589765,39.6255385158988,-121,10.669,14.672731088304
29,80,11.9,-4.3,-75.841925233615,40.1745175130708,-132.6,0.01400000000001,14.9829572961592
29,81,12.05,-4.3,-76.1806336175979,42.7148557606705,-126.6,6.93100000000001,15.2718525731288
29,82,12.2,-4.3,-76.1329715518775,44.1213969850802,-134.4,0.0209999999999866,15.540198450662
29,83,12.35,-4.3,-75.9842715576281,44.3410277173488,-133.4,1.88499999999999,15.7819884710928
29,84,12.5,-4.3,-76.1680346287762,45.4207246778938,-145.6,9.477,15.9916302117185
29,85,12.65,-4.3,-76.7858306124129,46.3624528676686,-137,0.0629999999999882,16.1835739639108
29,86,12.8,-4.3,-76.928331183635,45.6297492313319,-131.6,6.126,16.3585388471817
29,87,12.95,-4.3,-77.4584135905841,46.5867850421337,-137.6,0.893000000000001,16.5172585136843
29,88,13.1,-4.3,-77.7845302706789,45.9846278013732,-136.8,2.43599999999998,16.6604329333537
29,89,13.25,-4.3,-77.5595500962148,47.3111299891848,-134.6,5.358,16.7887663545954
29,90,13.4,-4.3,-77.8798412030805,48.1301849403281,-141.6,0.941000000000003,16.8861044392348
29,91,13.55,-4.3,-78.0798109988173,48.1606698856137,-141.4,0.0600000000000023,17.0087908409661
29,92,13.7,-4.3,-77.9172574762512,47.4561694596536,-142,0.00100000000000477,17.2106756453715
29,93,13.85,-4.3,-78.0203619597764,46.4782322705282,-146.8,4.15700000000001,17.3985646079334
30,32,4.7,-4.45,-75.1441341356244,71.3555304355001,-57,4.805,21.9380302017409
30,33,4.85,-4.45,-81.6342990494007,59.2662554301049,-63.4,0.0348999999999933,21.9680748120424
30,34,5,-4.45,-101.041623482461,24.6772450826339,110.2,25.9106,21.2770103545039
30,39,5.75,-4.45,-85.2957193194918,37.1585764622129,-65.8,5.7651,21.4440339012919
30,40,5.9,-4.45,-74.1337360250775,42.8888880309897,-54.8,19.0987,21.3643134639008
30,41,6.05,-4.45,-74.7320937059534,34.1338585094728,-75.6,0.0523999999999916,21.1825138024084
30,42,6.2,-4.45,-74.4789495643344,47.8154496789301,-69.4,7.82129999999999,20.8785911919496
30,43,6.35,-4.45,-73.7573701541449,55.9274190627918,-77.4,1.51739999999999,20.5175317716621
30,44,6.5,-4.45,-73.0686528222426,57.6207984570064,-83.8,3.1665,20.4251661656364
30,45,6.65,-4.45,-73.6624679585948,56.6487096827477,-82.4,0.0333000000000112,20.2115098800498
30,46,6.8,-4.45,-73.2224808352955,56.0184844343288,-84.2,0.0860000000000127,19.9121341349227
30,47,6.95,-4.45,-72.9616709081161,50.9488438980131,-85.8,0.0724000000000018,19.7213476027339
30,48,7.1,-4.45,-73.0444772563139,48.0049687987441,-96.4,8.76140000000001,19.4355150750792
30,49,7.25,-4.45,-72.9308622635746,45.7211650516151,-89.4,0.00929999999999609,19.069637107385
30,50,7.4,-4.45,-73.08892946209,38.6792347574287,-91.2,0.0187999999999988,18.5932730906983
30,51,7.55,-4.45,-71.3037272501654,53.165030693381,-86.4,6.5508,18.3791535177367
30,52,7.7,-4.45,-73.6511033734124,53.6416533981141,-101.6,6.8852,18.1262187016672
30,53,7.85,-4.45,-73.3433273577232,53.8810154069379,-101.2,4.7302,17.7649935138906
30,54,8,-4.45,-73.2894830675604,55.3628819778575,-106,7.7872,17.3346516295196
30,55,8.15,-4.45,-73.479346563434,55.7483648635542,-107.8,7.85939999999999,16.8493386621197
30,56,8.3,-4.45,-73.5450776426436,51.7049322960014,-101.6,0.0500000000000114,16.2728495628626
30,57,8.45,-4.45,-73.7406332949935,54.2001845121238,-110,6.661,15.652351195413
30,58,8.6,-4.45,-73.0393533620548,39.4258100750953,-124,18.995,15.1760480459235
30,59,8.75,-4.45,-73.4793746199722,45.4764152109187,-94,12.645,14.8885562839529
30,60,8.9,-4.45,-72.5911915577537,46.0767939032773,-103.8,4.458,14.5593326360355
30,61,9.05,-4.45,-73.7463328774805,47.4054855305848,-112.6,2.75899999999999,14.1954978062274
30,62,9.2,-4.45,-73.1081046445078,49.7229009947553,-114.4,3.00700000000002,13.7727264593965
30,63,9.35,-4.45,-73.0455797568577,49.0754346049891,-101.8,11.113,13.3246145599234
30,64,9.5,-4.45,-73.9329861168283,48.0912681303503,-124,9.601,12.8597958498007
30,65,9.65,-4.45,-73.7907040737439,50.1637339549452,-115.8,0.0520000000000067,12.3655497296436
30,66,9.8,-4.45,-73.9235393662962,51.6665528695581,-114.4,2.86899999999999,11.8518368106548
30,67,9.95,-4.45,-74.58586889154,49.2419897033393,-127.6,8.94799999999999,11.3344749615655
30,68,10.1,-4.45,-74.922045752159,50.0630934101684,-124.2,4.20100000000001,10.8165913325795
30,69,10.25,-4.45,-74.7338666030088,47.8453325640414,-119.8,1.51000000000001,11.1017349497047
30,70,10.4,-4.45,-74.7115462981656,46.959479143715,-121.2,1.386,11.5805133518078
30,71,10.55,-4.45,-74.9118794349863,47.4874817676464,-123.8,0.0260000000000105,12.0331009542459
30,72,10.7,-4.45,-75.9140251458892,47.1013789032726,-125,0.0320000000000107,12.4586382785797
30,73,10.85,-4.45,-75.8854261669163,46.6121846016196,-126.2,0.0029999999999859,12.8351136215151
30,74,11,-4.45,-76.0049864844985,46.0487820084686,-124.8,2.54000000000001,13.1861084325984
30,75,11.15,-4.45,-76.4747030738032,44.6340043366294,-132,3.55700000000002,13.5120051998025
30,76,11.3,-4.45,-76.7801748578644,32.8950742471486,-129.6,0.0859999999999843,13.9103677617351
30,77,11.45,-4.45,-76.6752931340772,36.6396610031662,-130.6,0.046999999999997,14.2906702652922
30,78,11.6,-4.45,-76.5002056156089,37.6662196383304,-131.6,0.039999999999992,14.636158494289
30,79,11.75,-4.45,-75.5615813574617,41.5802996673044,-146.4,13.863,14.9581796962633
30,80,11.9,-4.45,-75.9051743264072,43.5140171113425,-133.4,0.085000000000008,15.2574718128502
30,81,12.05,-4.45,-76.1309296644922,45.0443137653976,-136.6,2.197,15.5348636457738
30,82,12.2,-4.45,-75.783115441587,44.7658488713065,-129.8,5.49399999999997,15.7842245637123
30,83,12.35,-4.45,-74.8674018311472,46.3048487107463,-124.8,11.357,15.9998830925538
30,84,12.5,-4.45,-76.1286406610862,47.1531194861795,-125.6,11.395,16.1967671270349
30,85,12.65,-4.45,-76.4942860782013,46.7779884069744,-130.2,7.60600000000002,16.3756491343172
30,86,12.8,-4.45,-77.1686409740861,48.2590642789201,-143.8,5.20600000000002,16.5373386790506
30,87,12.95,-4.45,-76.7660692196218,47.8757746616308,-139.4,0.0430000000000064,16.6826081209704
30,88,13.1,-4.45,-77.3905089217748,47.4847150940217,-142.6,2.50299999999999,16.809730930963
30,89,13.25,-4.45,-77.6284839401749,47.2664039958657,-140.8,0.0159999999999911,16.9061046480836
30,90,13.4,-4.45,-78.0769967670823,46.4563545960812,-141.6,0.0879999999999939,17.0621909582431
30,91,13.55,-4.45,-78.1181114443836,48.4833022816055,-133.6,8.589,17.2662950764505
30,92,13.7,-4.45,-78.2537911636903,48.2218533404161,-141.2,1.64500000000001,17.455778000855
30,93,13.85,-4.45,-77.6628896941581,47.8855917148731,-143.4,0.0819999999999936,17.6313934771847
30,94,14,-4.45,-77.1578341223415,45.6860709432002,-144.2,0.0999999999999943,17.7939183438141
31,32,4.7,-4.6,-82.0059124502725,61.3021284827861,-26.6,0.0348999999999933,21.9680748120424
31,33,4.85,-4.6,-74.9710885164409,69.4616976687359,-55.2,7.268,21.960195152382
31,34,5,-4.6,-92.3893708753462,36.2660870719511,-10.6,5.34540000000001,21.4350218122302
31,39,5.75,-4.6,-103.692091730683,38.6994189727031,176.2,15.854,21.8572676208591
31,40,5.9,-4.6,-74.448338593566,50.1629944290866,-56.4,17.0127,21.3968999085811
31,41,6.05,-4.6,-74.0892733399492,40.1198105641575,-98,22.8935,21.2486883150455
31,42,6.2,-4.6,-73.7102349116461,48.990017990343,-76.8,0.0274000000000001,20.9576727948389
31,43,6.35,-4.6,-73.6283085580851,52.4066624897326,-64.2,14.3729,20.5721901389032
31,44,6.5,-4.6,-72.9849542880895,55.6795106386777,-80.4,0.059899999999999,20.4528838513713
31,45,6.65,-4.6,-73.3995158857809,55.7887722264608,-82.2,0.073900000000009,20.2461997662469
31,46,6.8,-4.6,-73.0408901722583,56.2213825333781,-84,0.0725000000000051,19.9480186370136
31,47,6.95,-4.6,-72.8873967274334,51.2917396059421,-81.4,4.3412,19.739319959695
31,48,7.1,-4.6,-72.9206328609932,48.1940597517264,-85.4,2.1634,19.4493218303153
31,49,7.25,-4.6,-72.7222106777278,45.0291371375404,-96.8,7.40949999999999,19.0739265160315
31,50,7.4,-4.6,-73.1027161531723,41.4957681264648,-79.8,11.4189,18.5819686389516
31,51,7.55,-4.6,-73.1480437132858,52.6304242535123,-83.8,9.2448,18.3675252478766
31,52,7.7,-4.6,-73.2487809275016,53.3305495140728,-94.8,0.0645000000000095,18.1014631598998
31,53,7.85,-4.6,-72.7130534076601,54.7870842029457,-96.6,0.0745000000000005,17.7176667415148
31,54,8,-4.6,-73.2081651675136,54.7486989571179,-104.8,6.32889999999999,17.2657227829691
31,55,8.15,-4.6,-73.1321738085138,54.3399184937929,-107.8,7.54899999999999,16.7497451224311
31,56,8.3,-4.6,-73.4211412157949,54.0618609789539,-91.4,10.611,16.1441794412704
31,57,8.45,-4.6,-73.9389505852759,52.1217132635843,-90.4,13.349,15.4947069110374
31,58,8.6,-4.6,-73.464317166089,44.1993273329644,-91.4,14.061,15.1011384050202
31,59,8.75,-4.6,-73.2908367063771,47.0326194247547,-112.8,5.654,14.7910799049333
31,60,8.9,-4.6,-73.3234437850435,47.1998207471495,-114.6,5.8,14.4390311689092
31,61,9.05,-4.6,-73.4545051931177,49.0619230583228,-126.2,15.778,14.0431973371917
31,62,9.2,-4.6,-72.636571654696,47.9197815005466,-112,0.0110000000000099,13.5938958697334
31,63,9.35,-4.6,-73.634008657166,47.4829697220686,-113.6,0.0349999999999966,13.1236335197854
31,64,9.5,-4.6,-73.5047728852055,49.0495137251087,-115,0.0840000000000032,12.6360911528376
31,65,9.65,-4.6,-73.5352705687491,49.2230816698852,-116.6,0.0349999999999966,12.1093617801834
31,66,9.8,-4.6,-74.3519703468915,49.3456910807312,-118,0.00900000000000034,11.5768787969935
31,67,9.95,-4.6,-74.72477722252,50.3418912414198,-121.2,1.78400000000001,11.0423481835626
31,68,10.1,-4.6,-74.6890082318146,49.6462789961957,-121.6,0.816000000000003,10.9007693913362
31,69,10.25,-4.6,-74.7257468758575,49.3417678637375,-123.8,1.685,11.4052787449155
31,70,10.4,-4.6,-75.8472591850746,48.7668252755656,-123.4,0.00799999999998136,11.8819692575062
31,71,10.55,-4.6,-75.9938933084475,47.8486379114068,-124.6,0.0630000000000024,12.3305965025947
31,72,10.7,-4.6,-76.0259483029764,47.2352065842521,-123.6,2.28200000000001,12.7335288553531
31,73,10.85,-4.6,-75.9827159784351,45.7791069223805,-131.8,4.73600000000002,13.102552878596
31,74,11,-4.6,-76.3317720252757,44.8998531788192,-128.2,0.0110000000000241,13.4447335775697
31,75,11.15,-4.6,-76.4655745064128,33.8143878488244,-129.4,0.0770000000000266,13.8367269447991
31,76,11.3,-4.6,-76.3735263753102,36.4723803483366,-130.4,0,14.2371624343698
31,77,11.45,-4.6,-76.3085384958652,38.1599301711331,-139,7.55600000000001,14.5969602553159
31,78,11.6,-4.6,-76.2195011659707,41.0746682684067,-128.8,3.655,14.9316663380961
31,79,11.75,-4.6,-75.5979695866884,42.8376510594833,-133.4,0.0349999999999966,15.2420986350911
31,80,11.9,-4.6,-76.1807606624122,43.5439057358235,-135,0.616000000000014,15.529169491146
31,81,12.05,-4.6,-76.1500229150529,46.0679238742521,-140.6,5.297,15.7866134942807
31,82,12.2,-4.6,-75.8297110833119,47.2862230917668,-136.2,0.007000000000005,16.0086481498279
31,83,12.35,-4.6,-75.6791799073696,47.0435968589847,-137,0.0560000000000116,16.210693687031
31,84,12.5,-4.6,-76.2385559569886,46.3271136954463,-137.8,0.0909999999999798,16.3936537020134
31,85,12.65,-4.6,-76.6873981325496,48.2549882869961,-138.8,0.099000000000018,16.5583752602891
31,86,12.8,-4.6,-76.7229085979527,49.8612123875842,-144.2,4.71499999999997,16.7057492314165
31,87,12.95,-4.6,-76.5495343259377,49.8707903466124,-140.2,0.0440000000000111,16.830341770242
31,88,13.1,-4.6,-76.7189141140282,49.9801168580953,-141,0.0190000000000055,16.9266645649183
31,89,13.25,-4.6,-77.8323728353066,47.5803698845154,-146.4,4.70600000000002,17.1179477781549
31,90,13.4,-4.6,-78.5907831800569,47.7031536844162,-141.2,1.18600000000001,17.3242259805936
31,91,13.55,-4.6,-78.720443853887,47.9248790561204,-148,4.94299999999998,17.515177655869
31,92,13.7,-4.6,-78.4716209056165,47.9897186006666,-143.8,0.0930000000000177,17.6916585649749
31,93,13.85,-4.6,-77.7002743918695,46.6907342576442,-141.8,2.53799999999998,17.8544347087154
31,94,14,-4.6,-77.516383100138,46.9747838141142,-145,0.0490000000000066,18.0042906673141
32,32,4.7,-4.75,-83.7682496539516,58.9052551807854,-28.2,3.75599999999999,21.9388293755572
32,33,4.85,-4.75,-72.9986918384443,69.3639561247478,-61.6,0.0992000000000033,21.9331551036847
32,34,5,-4.75,-75.0588596266961,66.4927461124843,-55.8,7.3837,21.9680748120424
32,39,5.75,-4.75,-72.3004663885689,54.0190389859831,-71.2,0.0118999999999971,21.4522626085944
32,40,5.9,-4.75,-74.1575034120073,52.5832753087172,-87.8,14.9027,21.4235375022582
32,41,6.05,-4.75,-74.115809957097,44.3922313095785,-54.6,20.0384,21.3009451176501
32,42,6.2,-4.75,-73.8961608972635,41.7338608505504,-90.6,14.1909,21.0365236423613
32,43,6.35,-4.75,-73.4170866473002,55.0074974686909,-50.2,28.0066,20.660488629612
32,44,6.5,-4.75,-72.8195332783289,56.6904910252471,-87,6.9721,20.4796361123404
32,45,6.65,-4.75,-73.0272072383843,55.5807958312356,-88.2,6.3301,20.2813729896364
32,46,6.8,-4.75,-72.7804648231754,54.5940616879046,-75,8.7289,19.9852072355669
32,47,6.95,-4.75,-71.3577936119937,50.147955154164,-85.6,0.00130000000000052,19.7579772583021
32,48,7.1,-4.75,-72.5558600437644,48.6908435507703,-91.8,4.3169,19.4639065977946
32,49,7.25,-4.75,-72.5429606279576,45.3559338405309,-101.6,12.2296,19.0785030538
32,50,7.4,-4.75,-72.8893267497841,36.6236914812359,-78.8,12.459,18.5699081339925
32,51,7.55,-4.75,-72.685817264773,54.3518423823345,-99.2,6.05500000000001,18.3548954650452
32,52,7.7,-4.75,-72.8683930887791,51.873644314385,-95,0.0241000000000042,18.0738609434302
32,53,7.85,-4.75,-71.9314948024229,54.6221470930302,-96.8,0.0923999999999978,17.6663324870742
32,54,8,-4.75,-72.7316173795898,52.9110460531577,-92,6.7462,17.1908890377978
32,55,8.15,-4.75,-71.9062455228161,53.9874539997531,-100.6,0.0179999999999865,16.6402623918238
32,56,8.3,-4.75,-73.3220094118182,52.0009315231899,-102.4,0.00500000000000966,16.0049893513225
32,57,8.45,-4.75,-72.4546257011864,56.0018679020514,-92.4,11.784,15.3243146635944
32,58,8.6,-4.75,-72.9087713448974,46.487328882825,-93,12.945,15.0173087691762
32,59,8.75,-4.75,-72.0715137751308,51.2935890243606,-93.6,14.076,14.6830835012716
32,60,8.9,-4.75,-73.2649262603648,46.9649938892804,-106.2,3.17399999999999,14.3066846698836
32,61,9.05,-4.75,-72.2221257224301,48.4631980296875,-97,14.038,13.873241857472
32,62,9.2,-4.75,-73.1642635281799,49.1707399908237,-99.6,13.065,13.3997396615872
32,63,9.35,-4.75,-72.1166410023684,49.7751317241055,-118.2,3.94600000000001,12.9063720428105
32,64,9.5,-4.75,-73.2068842525875,49.3125996772368,-113,2.80500000000001,12.382407252025
32,65,9.65,-4.75,-73.9976138428658,49.3469079226196,-123.4,6.084,11.834833309805
32,66,9.8,-4.75,-74.506786962467,49.9405986389396,-114.8,3.98700000000001,11.2832268128448
32,67,9.95,-4.75,-74.3910165632411,49.1668286378686,-121.8,1.58299999999998,10.7272596399258
32,68,10.1,-4.75,-75.1476763479334,48.5224604434036,-118.6,3.008,11.2145205279448
32,69,10.25,-4.75,-75.5837961828038,50.6377238894052,-122,0.957000000000008,11.7175332412537
32,70,10.4,-4.75,-75.761154023541,48.3248750578915,-125.8,1.53299999999999,12.1906793316689
32,71,10.55,-4.75,-75.7604068411497,47.7477284596285,-130.4,4.86200000000001,12.6231308206381
32,72,10.7,-4.75,-75.8720969216706,47.2861796647373,-129.4,2.63100000000001,13.0118406550884
32,73,10.85,-4.75,-76.1337142785311,46.0326658408674,-123.8,4.16200000000001,13.3718315474654
32,74,11,-4.75,-76.2448115959107,31.5744825400138,-119.8,9.318,13.7572912194186
32,75,11.15,-4.75,-76.0386341141116,37.4114022552401,-142,11.764,14.1795445677208
32,76,11.3,-4.75,-76.0448797951547,40.2858735373232,-129.4,1.91899999999998,14.5548318120482
32,77,11.45,-4.75,-75.9686350692942,40.8946630389562,-132.4,0.0320000000000107,14.9032372987563
32,78,11.6,-4.75,-75.9181155706717,42.9578534590329,-133.4,0.0180000000000007,15.225664144802
32,79,11.75,-4.75,-75.4622231607656,43.4280271489004,-138.6,4.23699999999999,15.5231149034302
32,80,11.9,-4.75,-76.0300138836822,44.5734879754257,-137,1.68700000000001,15.7891806503975
32,81,12.05,-4.75,-75.8531159239836,47.080160226526,-147.4,11.168,16.0179453475118
32,82,12.2,-4.75,-75.5794434143592,46.7356188076606,-137.2,0.0789999999999793,16.2254320487465
32,83,12.35,-4.75,-75.6933652608124,47.9562598093534,-149.6,11.619,16.4126338189963
32,84,12.5,-4.75,-76.6620273886867,48.1780936279312,-138.8,0.0139999999999816,16.5804848452251
32,85,12.65,-4.75,-76.5037826885413,47.8399269711009,-142.8,3.18000000000001,16.7299236108046
32,86,12.8,-4.75,-76.5308466425074,48.4855452824137,-149.8,9.40000000000001,16.8516865266167
32,87,12.95,-4.75,-75.7915651846794,49.0366097951727,-156.8,15.645,16.9507881582379
32,88,13.1,-4.75,-76.4974902654727,48.9841132556796,-141.8,0.0859999999999843,17.1761972290843
32,89,13.25,-4.75,-77.5634287798321,48.5986302652217,-145.6,3.005,17.3845723793959
32,90,13.4,-4.75,-78.3162104328206,46.7745364829495,-143.2,0.0810000000000173,17.5768914352961
32,91,13.55,-4.75,-78.4707469821429,48.4136713478278,-146.6,2.655,17.7540344824537
32,92,13.7,-4.75,-78.3023319714431,47.4260681567549,-144.6,0.00999999999999091,17.9168957362596
32,93,13.85,-4.75,-77.6541282808241,47.2374049078989,-141.6,3.614,18.0604504693767
32,94,14,-4.75,-77.947376660398,45.7643075813123,-145.8,0.018999999999977,18.1806570223666
33,33,4.85,-4.9,-92.4605392334882,47.4931746046634,-14.8,0.763800000000012,21.9388293755572
33,34,5,-4.9,-74.4735770579604,69.8583623360281,-62.4,0.00269999999999726,21.958655574231
33,39,5.75,-4.9,-73.8214530313008,52.8414958722315,-61.8,8.794,21.4404189431405
33,40,5.9,-4.9,-73.8357018979752,49.2842926037295,-65.6,6.74990000000001,21.4427449292793
33,41,6.05,-4.9,-73.9468610797807,39.8176366296294,-54.2,19.9406,21.3453919860662
33,42,6.2,-4.9,-73.6802211056087,47.8214119837976,-54.4,21.5638,21.1147440306508
33,43,6.35,-4.9,-73.20277249141,55.4487120562507,-114.6,36.7837,20.7504286775267
33,44,6.5,-4.9,-72.159428859341,56.6687539513908,-71.8,7.8952,20.4954464280024
33,45,6.65,-4.9,-72.5662787105496,56.2122955757152,-75,6.5966,20.3168744638542
33,46,6.8,-4.9,-72.726205548713,55.6521514472136,-70.8,12.7169,20.0237354067278
33,47,6.95,-4.9,-72.2750438688334,52.7517187423095,-80.2,5.25200000000001,19.7773086516341
33,48,7.1,-4.9,-72.2771711555936,49.4494505898642,-82.4,4.9974,19.4792913609798
33,49,7.25,-4.9,-72.3839660479402,47.1487623849155,-92.8,3.4511,19.0833875075404
33,50,7.4,-4.9,-72.668718537224,44.133053239582,-99.8,8.49799999999999,18.5569337559853
33,51,7.55,-4.9,-72.4363107626127,52.5377162506803,-100.4,7.1481,18.3411554994058
33,52,7.7,-4.9,-72.3663224129502,54.1073419686173,-90,5.1944,18.0398333014356
33,53,7.85,-4.9,-72.0977995092792,54.4082898147796,-103.4,6.27500000000001,17.6104568609278
33,54,8,-4.9,-71.5388782807984,53.8926277333366,-92.6,6.43950000000001,17.1095057933704
33,55,8.15,-4.9,-73.0400089601362,54.3215513401787,-111.8,10.866,16.5214014756411
33,56,8.3,-4.9,-73.2201316793168,52.9841618572627,-84.6,18.204,15.8540152403957
33,57,8.45,-4.9,-72.7442724516656,46.1228195773732,-90.8,13.847,15.2234902144087
33,58,8.6,-4.9,-72.7431083362573,42.3834029337841,-97.4,9.05999999999999,14.92346243568
33,59,8.75,-4.9,-72.745481234911,49.1247925277755,-97.6,10.639,14.563289101257
33,60,8.9,-4.9,-71.8844404803954,48.7219386686694,-99.4,10.583,14.1609309608728
33,61,9.05,-4.9,-72.5476843119398,48.1597245635426,-107.8,3.889,13.6876848528348
33,62,9.2,-4.9,-72.2806260030538,49.8087524226298,-113.4,0.0439999999999969,13.1887824007176
33,63,9.35,-4.9,-72.9863146510988,51.432450167656,-116.6,1.61899999999999,12.6713234180954
33,64,9.5,-4.9,-73.9655232993059,50.858518292337,-116.6,0.0349999999999966,12.1093617801834
33,65,9.65,-4.9,-74.140388917196,49.4021095185041,-115,3.10600000000001,11.5404560970908
33,66,9.8,-4.9,-74.1064345294979,50.1336662476575,-117.2,2.404,10.9694639729299
33,67,9.95,-4.9,-74.8575012921535,50.2392132197464,-121,0.0589999999999975,11.0062205395265
33,68,10.1,-4.9,-75.2938411726996,48.8711999395576,-117,5.471,11.5380717439851
33,69,10.25,-4.9,-75.4574590912506,49.0622011965237,-119.4,4.44,12.0380943592293
33,70,10.4,-4.9,-75.5395676024429,48.9799845324893,-125.2,0.034000000000006,12.5027092517513
33,71,10.55,-4.9,-75.6706866391432,48.1016608099696,-130.2,3.74899999999998,12.9130335383283
33,72,10.7,-4.9,-75.9660797790144,46.2719690646145,-127.6,0.0940000000000083,13.2924988755358
33,73,10.85,-4.9,-75.962328782657,29.1093776152496,-128.8,0.0970000000000084,13.671341129114
33,74,11,-4.9,-75.9031884411698,35.2536029740233,-130,0.061000000000007,14.117291176117
33,75,11.15,-4.9,-75.9487588195416,39.7711866028097,-140.6,9.41399999999999,14.5093930951816
33,76,11.3,-4.9,-75.9948616904413,41.9216608328095,-118.4,13.874,14.8726438172173
33,77,11.45,-4.9,-76.0781205513926,42.9057280754101,-133.4,0.0750000000000171,15.2080361249843
33,78,11.6,-4.9,-75.6346037747072,44.8859448561059,-129.8,4.541,15.5166395644692
33,79,11.75,-4.9,-75.4803134184472,44.9191412457442,-135.4,0.0760000000000218,15.7919000400674
33,80,11.9,-4.9,-75.8345025341446,46.3899085356829,-136.2,0.0730000000000075,16.0278181464011
33,81,12.05,-4.9,-75.4273093498262,46.7276011318495,-129.4,7.791,16.2410578828854
33,82,12.2,-4.9,-75.412663484193,48.8849907792535,-138,0.0769999999999982,16.4326656327993
33,83,12.35,-4.9,-76.3803482214109,48.4741208200214,-139,0.0649999999999977,16.6036974949121
33,84,12.5,-4.9,-76.5766212033751,48.6265109441776,-129.8,9.964,16.7551865627184
33,85,12.65,-4.9,-76.8403447390559,47.9563397306013,-143.8,3.23500000000001,16.8737522852582
33,86,12.8,-4.9,-76.4598733906805,49.0533457965088,-141.4,0.0600000000000023,17.0087908409661
33,87,12.95,-4.9,-76.7379958060293,48.485541093006,-135.2,6.89000000000001,17.2370856128726
33,88,13.1,-4.9,-76.873789445709,49.5160996618319,-142.8,0.0149999999999864,17.4474727207501
